Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
DeWanna BonnerPts+Rebs+Asts,DeWanna BonnerPts+Rebs+Asts16.5,WNBA,253708,DeWanna Bonner,GF,PHX,Pts+Rebs+Asts,16.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/DeWannaBonner.png,12805720,16.5,49.48,50.52,,50.52,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,16.5,,,,No,IND,21.76,25,49.48,50.52,50.52,16.5,14,-0.0825,under,16.5,16.42,16.48,0,Push
Alyssa ThomasRebs+Asts,Alyssa ThomasRebs+Asts16,WNBA,237863,Alyssa Thomas,F,PHX,Rebs+Asts,16,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,12776782,15.8,51.22,48.78,-6.59,51.22,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,15.8,,,,No,IND,38.19,35,47.80955378,52.19044622,52.19,15.8,14,-0.0825,under,15.8,15.72,15.83,0,Push
Aliyah BostonPoints,Aliyah BostonPoints16,WNBA,237853,Aliyah Boston,FC,IND,Points,16,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12777101,15.74,50.17,49.83,-7.98,50.17,Under,https://www.freeiconspng.com/img/1934,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,15.74,,,,No,SEA,34.82,29,47.43158593,52.56841407,52.57,15.74,,0,,15.74,15.74,15.74,15.5,Best Bet
Kelsey MitchellFGAttempted,Kelsey MitchellFGAttempted15.5,WNBA,237852,Kelsey Mitchell,G,IND,FG Attempted,15.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,12804183,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,27.98,31,,,,0,,0,,0,0,15.5,15.5,Push
DeWanna BonnerPts+Rebs,DeWanna BonnerPts+Rebs15,WNBA,253708,DeWanna Bonner,GF,PHX,Pts+Rebs,15,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/DeWannaBonner.png,12805868,14.75,50.69,49.31,-8.5,50.69,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,14.75,,,,No,IND,21.76,25,47.52141168,52.47858832,52.48,14.75,14,-0.0825,under,14.75,14.67,14.79,0,Push
Alyssa ThomasPoints,Alyssa ThomasPoints14.5,WNBA,237863,Alyssa Thomas,F,PHX,Points,14.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,12777267,15,50.43,49.57,-8.24,50.43,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,15,,,,No,IND,38.19,35,49.07535883,50.92464117,50,15,7,0.1628,over,15,15.16,15.03,15.5,Push
Lexi HeldPts+Rebs+Asts,Lexi HeldPts+Rebs+Asts14,WNBA,323385,Lexi Held,G,PHX,Pts+Rebs+Asts,14,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/Lexi_Held.webp,12790423,14.5,47.72,52.28,-3.67,52.28,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,14.5,,,,No,,,0,47.84234999,52.15765001,52.16,14.5,,0,,14.5,14.5,14.38,0,Push
Caitlin ClarkRebs+Asts,Caitlin ClarkRebs+Asts13,WNBA,237851,Caitlin Clark,G,IND,Rebs+Asts,13,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12789634,13,50.69,49.31,-8.16,50.69,Over,https://www.freeiconspng.com/img/1934,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,13,,,,No,SEA,40.13,31,50.69,49.31,50.69,13,,0,,13,13,13,0,Push
Monique Billings + Alyssa ThomasRebounds(Combo),Monique Billings + Alyssa ThomasRebounds(Combo)12.5,WNBA,325282,Monique Billings + Alyssa Thomas,F,IND/PHX,Rebounds (Combo),12.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/CMBO_group_5QQPSOApuaYklNxQmva1W8QP.webp,12797837,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,,0,,,,0,,0,,0,0,12.5,0,Push
Aliyah BostonRebs+Asts,Aliyah BostonRebs+Asts12,WNBA,237853,Aliyah Boston,FC,IND,Rebs+Asts,12,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12777082,12.5,47.03,52.97,-5.19,52.97,Under,https://www.freeiconspng.com/img/1934,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,12.5,,,,No,SEA,34.82,29,47.47153154,52.52846846,52.53,12.5,,0,,12.5,12.5,12.38,0,Push
Aliyah BostonFGAttempted,Aliyah BostonFGAttempted11.5,WNBA,237853,Aliyah Boston,FC,IND,FG Attempted,11.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12804179,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,34.82,29,,,,0,,0,,0,0,12,12.5,Push
Alyssa ThomasFGAttempted,Alyssa ThomasFGAttempted11,WNBA,237863,Alyssa Thomas,F,PHX,FG Attempted,11,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,12804180,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,38.19,35,,,,0,5,-0.0456,under,0,-0.05,10.75,10.5,Push
DeWanna BonnerPoints,DeWanna BonnerPoints10.5,WNBA,253708,DeWanna Bonner,GF,PHX,Points,10.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/DeWannaBonner.png,12800639,10,50.42,49.58,-8.23,50.42,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,10,,,,No,IND,21.76,25,47.85738509,52.14261491,52.14,10,7,0.1628,over,10,10.16,10.23,10.5,Best Bet
Sophie CunninghamPoints,Sophie CunninghamPoints9.5,WNBA,239174,Sophie Cunningham,G,IND,Points,9.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Sophie_Cunningham_WNBA_player_cZAeIhZamNbdXKxGLDTtak3Y.webp,12783215,9.5,51.73,48.27,,51.73,Over,https://www.freeiconspng.com/img/1934,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,9.5,,,,No,SEA,16.07,22,51.73,48.27,51.73,9.5,,0,,9.5,9.5,9.9,11.5,Push
Kahleah CopperTwoPointersAttempted,Kahleah CopperTwoPointersAttempted9.5,WNBA,237861,Kahleah Copper,GF,PHX,Two Pointers Attempted,9.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kahleah_Copper_WNBA_player_9sdpFraLf7BPUoSv6TFkRvw3.webp,12804227,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,26.84,34,,,,0,5,-0.0456,under,0,-0.05,9.5,0,Push
Kelsey MitchellTwoPointersAttempted,Kelsey MitchellTwoPointersAttempted9.5,WNBA,237852,Kelsey Mitchell,G,IND,Two Pointers Attempted,9.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,12804228,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,27.98,31,,,,0,,0,,0,0,9.5,0,Push
Aliyah BostonRebounds,Aliyah BostonRebounds9,WNBA,237853,Aliyah Boston,FC,IND,Rebounds,9,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12790163,9,49.2,50.8,-8.71,50.8,Under,https://www.freeiconspng.com/img/1934,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,9,,,,No,SEA,34.82,29,49.2,50.8,50.8,9,,0,,9,9,9.1,9.5,Great Bet
Aliyah BostonTwoPointersAttempted,Aliyah BostonTwoPointersAttempted9,WNBA,237853,Aliyah Boston,FC,IND,Two Pointers Attempted,9,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12804224,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,34.82,29,,,,0,,0,,0,0,9,0,Push
Lexi HeldPoints,Lexi HeldPoints8.5,WNBA,323385,Lexi Held,G,PHX,Points,8.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/Lexi_Held.webp,12777271,9.17,48.7,51.3,,51.3,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,9.17,,,,No,,,0,48.2789626,51.7210374,50,9.17,,0,,9.17,9.17,9.1,9.5,Push
Caitlin ClarkTwoPointersAttempted,Caitlin ClarkTwoPointersAttempted8.5,WNBA,237851,Caitlin Clark,G,IND,Two Pointers Attempted,8.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12804226,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,40.13,31,,,,0,,0,,0,0,8.5,0,Push
Alyssa ThomasAssists,Alyssa ThomasAssists8,WNBA,237863,Alyssa Thomas,F,PHX,Assists,8,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,12776775,8.5,47.51,52.49,,52.49,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,8.5,,,,No,IND,38.19,35,47.52215583,52.47784417,52.48,8.5,11,-0.0422,under,8.5,8.46,8.39,8.5,Push
Caitlin Clark3-PTAttempted,Caitlin Clark3-PTAttempted8,WNBA,237851,Caitlin Clark,G,IND,3-PT Attempted,8,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12804192,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,40.13,31,,,,0,,0,,0,0,8,0,Push
Alyssa ThomasRebounds,Alyssa ThomasRebounds7.5,WNBA,237863,Alyssa Thomas,F,PHX,Rebounds,7.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,12783158,7.5,48.91,51.09,-6.72,51.09,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,7.5,,,,No,IND,38.19,35,48.91,51.09,51.09,7.5,14,-0.0825,under,7.5,7.42,7.48,7.5,Best Bet
Caitlin ClarkFGMade,Caitlin ClarkFGMade7.5,WNBA,237851,Caitlin Clark,G,IND,FG Made,7.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12804169,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,40.13,31,,,,0,,0,,0,0,7.5,0,Push
Aliyah BostonDefensiveRebounds,Aliyah BostonDefensiveRebounds7,WNBA,237853,Aliyah Boston,FC,IND,Defensive Rebounds,7,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12793135,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,34.82,29,,,,0,,0,,0,0,7,0,Push
Kahleah CopperFGMade,Kahleah CopperFGMade7,WNBA,237861,Kahleah Copper,GF,PHX,FG Made,7,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kahleah_Copper_WNBA_player_9sdpFraLf7BPUoSv6TFkRvw3.webp,12804170,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,26.84,34,,,,0,5,-0.0456,under,0,-0.05,7,0,Push
Kelsey MitchellFGMade,Kelsey MitchellFGMade7,WNBA,237852,Kelsey Mitchell,G,IND,FG Made,7,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,12804171,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,27.98,31,,,,0,,0,,0,0,7,0,Push
Kahleah CopperFreeThrowsAttempted,Kahleah CopperFreeThrowsAttempted7,WNBA,237861,Kahleah Copper,GF,PHX,Free Throws Attempted,7,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kahleah_Copper_WNBA_player_9sdpFraLf7BPUoSv6TFkRvw3.webp,12804204,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,26.84,34,,,,0,5,-0.0456,under,0,-0.05,7,0,Push
Kahleah Copper3-PTAttempted,Kahleah Copper3-PTAttempted6.5,WNBA,237861,Kahleah Copper,GF,PHX,3-PT Attempted,6.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kahleah_Copper_WNBA_player_9sdpFraLf7BPUoSv6TFkRvw3.webp,12804193,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,26.84,34,,,,0,5,-0.0456,under,0,-0.05,6.5,0,Push
Kelsey Mitchell3-PTAttempted,Kelsey Mitchell3-PTAttempted6.5,WNBA,237852,Kelsey Mitchell,G,IND,3-PT Attempted,6.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,12804194,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,27.98,31,,,,0,,0,,0,0,6.5,0,Push
Aliyah BostonFGMade,Aliyah BostonFGMade6,WNBA,237853,Aliyah Boston,FC,IND,FG Made,6,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12804167,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,34.82,29,,,,0,,0,,0,0,6,0,Push
Caitlin ClarkFreeThrowsAttempted,Caitlin ClarkFreeThrowsAttempted6,WNBA,237851,Caitlin Clark,G,IND,Free Throws Attempted,6,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12804203,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,40.13,31,,,,0,,0,,0,0,6,0,Push
Kahleah CopperFreeThrowsMade,Kahleah CopperFreeThrowsMade5.5,WNBA,237861,Kahleah Copper,GF,PHX,Free Throws Made,5.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kahleah_Copper_WNBA_player_9sdpFraLf7BPUoSv6TFkRvw3.webp,12804158,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,26.84,34,,,,0,5,-0.0456,under,0,-0.05,5.5,5.5,Push
Alyssa ThomasFGMade,Alyssa ThomasFGMade5.5,WNBA,237863,Alyssa Thomas,F,PHX,FG Made,5.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,12804168,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,38.19,35,,,,0,5,-0.0456,under,0,-0.05,5.5,0,Push
Kahleah CopperRebs+Asts,Kahleah CopperRebs+Asts5,WNBA,237861,Kahleah Copper,GF,PHX,Rebs+Asts,5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kahleah_Copper_WNBA_player_9sdpFraLf7BPUoSv6TFkRvw3.webp,12790412,5.33,46.91,53.09,-5.76,53.09,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,5.33,,,,No,IND,26.84,34,46.81997981,53.18002019,53.18,5.33,14,-0.0825,under,5.33,5.25,5.23,0,Push
Caitlin ClarkFreeThrowsMade,Caitlin ClarkFreeThrowsMade5,WNBA,237851,Caitlin Clark,G,IND,Free Throws Made,5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12804157,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,40.13,31,,,,0,,0,,0,0,5.25,5.5,Push
Kelsey MitchellFreeThrowsAttempted,Kelsey MitchellFreeThrowsAttempted5,WNBA,237852,Kelsey Mitchell,G,IND,Free Throws Attempted,5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,12804205,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,27.98,31,,,,0,,0,,0,0,5,0,Push
Aliyah BostonTwoPointersMade,Aliyah BostonTwoPointersMade5,WNBA,237853,Aliyah Boston,FC,IND,Two Pointers Made,5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,12804212,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,34.82,29,,,,0,,0,,0,0,5,0,Push
Kelsey MitchellTwoPointersMade,Kelsey MitchellTwoPointersMade5,WNBA,237852,Kelsey Mitchell,G,IND,Two Pointers Made,5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,12804216,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,27.98,31,,,,0,,0,,0,0,5,0,Push
Caitlin Clark + Kahleah Copper3-PTMade(Combo),Caitlin Clark + Kahleah Copper3-PTMade(Combo)4.5,WNBA,325021,Caitlin Clark + Kahleah Copper,G,IND/PHX,3-PT Made (Combo),4.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/CMBO_group_shbJDaMK9ndySWez269iu3XQ.webp,12797766,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,,0,,,,0,,0,,0,0,4.5,0,Push
Caitlin ClarkTurnovers,Caitlin ClarkTurnovers4.5,WNBA,237851,Caitlin Clark,G,IND,Turnovers,4.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12803707,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,40.13,31,,,,0,,0,,0,0,4.5,0,Push
Caitlin ClarkTwoPointersMade,Caitlin ClarkTwoPointersMade4.5,WNBA,237851,Caitlin Clark,G,IND,Two Pointers Made,4.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12804214,,,,,,,,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,SEA,40.13,31,,,,0,,0,,0,0,4.5,0,Push
Kahleah CopperTwoPointersMade,Kahleah CopperTwoPointersMade4.5,WNBA,237861,Kahleah Copper,GF,PHX,Two Pointers Made,4.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Kahleah_Copper_WNBA_player_9sdpFraLf7BPUoSv6TFkRvw3.webp,12804215,,,,,,,,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,,,,,No,IND,26.84,34,,,,0,5,-0.0456,under,0,-0.05,4.5,0,Push
DeWanna BonnerRebounds,DeWanna BonnerRebounds4.5,WNBA,253708,DeWanna Bonner,GF,PHX,Rebounds,4.5,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/manual/DeWannaBonner.png,12805299,4.5,49.97,50.03,-7.78,50.03,Under,https://www.freeiconspng.com/img/1934,,No,8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,4.5,,,,No,IND,21.76,25,49.97,50.03,50.03,4.5,14,-0.0825,under,4.5,4.42,4.48,4.5,Best Bet
Caitlin ClarkRebounds,Caitlin ClarkRebounds4,WNBA,237851,Caitlin Clark,G,IND,Rebounds,4,N/A,6/24/2026,12/30/1899,pre_game,WNBA,standard,https://static.prizepicks.com/images/players/WNBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,12790164,4.5,45.12,54.88,,54.88,Under,https://www.freeiconspng.com/img/1934,,Yes,-8.7,176,Mercury @ Fever,2026-06-24T23:30:00Z,Wed 07:30pm,N/A,N/A,USA,,,6/24/2026,4.5,,,,No,SEA,40.13,31,46.14913772,53.85086228,53.85,4.5,,0,,4.5,4.5,4.4,4.5,Push
